word,query,dmetaphone_sim,dmetaphone_ed,metaphone_sim,metaphone_ed,nysiis_sim,nysiis_ed,soundex_sim,soundex_ed,og_sim,og_ed,label
gliadel,glidael,0.8333,1,0.8333,1,0.8889,1,0.8333,1,0.8492,2,0
gliadel,glidael,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,2,1
glimepiride,glimepiride,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glimepiride,glismepiride,0.9619,1,0.9619,1,0.9788,1,0.8667,2,0.9806,1,1
glimepiride,glimpeiride,1.0,0,1.0,0,0.9356,1,1.0,0,0.9818,2,1
glimepiride,glmiepiride,1.0,0,1.0,0,0.8844,1,1.0,0,0.9758,2,1
glipizide,glipizide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glipizide,glipiide,0.9533,1,0.9533,1,0.9583,2,0.8833,1,0.9815,1,1
glipizide,glippizide,1.0,0,1.0,0,1.0,0,1.0,0,0.98,1,1
glipizide,glpipizide,0.9611,1,0.9611,1,0.937,1,0.8833,1,0.9437,1,1
glofil,glofil,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glofil,glofill,1.0,0,1.0,0,1.0,0,1.0,0,0.981,1,1
glofil,gloil,0.9333,1,0.9333,1,0.9222,2,0.8667,2,0.9611,1,1
glofil,gloil,0.6111,2,0.6111,2,0.5556,2,0.6667,2,0.7,2,0
glofil,glwofil,1.0,0,1.0,0,0.9619,1,1.0,0,0.9619,1,1
glofil,glofli,1.0,0,1.0,0,0.9667,1,1.0,0,0.9667,2,1
gloperba,gloperba,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
gloperba,glooperba,1.0,0,1.0,0,1.0,0,1.0,0,0.9741,1,1
gloperba,glopzerba,0.9611,1,0.9611,1,0.975,1,0.8833,1,0.9778,1,1
gloperba,gloperab,1.0,0,1.0,0,0.9833,1,1.0,0,0.9833,2,1
gloperba,glopreba,1.0,0,1.0,0,0.9714,2,1.0,0,0.975,2,1
gloperba,golperba,1.0,0,1.0,0,0.9571,2,1.0,0,0.9625,2,1
glucagen,glucagen,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glucagen,glucagen,0.9067,1,0.9067,1,1.0,0,1.0,0,0.9667,1,0
glucagen,gglucagen,1.0,0,1.0,0,1.0,0,1.0,0,0.8729,1,1
glucagen,gglucagen,0.9067,1,0.9067,1,1.0,0,1.0,0,0.7887,2,0
glucagen,gluagen,0.9467,1,0.9467,1,0.9028,2,0.8833,1,0.9708,1,1
glucagen,gluagen,0.8267,2,0.8267,2,0.9028,2,0.8833,1,0.9083,2,0
glucagen,glucaen,0.9533,1,0.9533,1,0.9583,2,0.8833,1,0.9792,1,1
glucagen,glucaen,0.9533,1,0.9533,1,0.9583,2,0.8833,1,0.9345,2,0
glucagen,gluacgen,0.9533,1,0.9533,1,0.9464,1,0.8833,1,0.9708,2,1
glucagon,glucagon,0.9067,1,0.9067,1,1.0,0,1.0,0,0.9667,1,0
glucagon,glucagon,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glucagon,glcagon,0.9067,1,0.9067,1,0.8905,1,1.0,0,0.8952,2,0
glucagon,glcagon,1.0,0,1.0,0,0.8905,1,1.0,0,0.9667,1,1
glucagon,glucaon,0.9533,1,0.9533,1,0.9583,2,0.8833,1,0.9345,2,0
glucagon,glucaon,0.9533,1,0.9533,1,0.9583,2,0.8833,1,0.9792,1,1
glucagon,gluucagon,0.9067,1,0.9067,1,1.0,0,1.0,0,0.919,2,0
glucagon,gluucagon,1.0,0,1.0,0,1.0,0,1.0,0,0.9741,1,1
glucagon,glucagno,0.9533,1,0.9533,1,0.9833,1,1.0,0,0.9667,2,0
glucagon,glucagno,0.9533,1,0.9533,1,0.9833,1,1.0,0,0.9833,2,1
glucarpidase,glucarpidase,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glucarpidase,glfucarpidase,0.9667,1,0.9667,1,0.9778,1,0.8667,2,0.9795,1,1
glucarpidase,glucarpidase6,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1
glucarpidase,glucarpidse,1.0,0,1.0,0,0.997,1,1.0,0,0.9972,1,1
glucarpidase,inglucarpidase,0.9259,2,0.9259,2,0.9487,2,0.5,3,0.9524,2,1
gluconolactone,gluconolactone,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
gluconolactone,glucconolactone,1.0,0,1.0,0,1.0,0,1.0,0,0.9438,1,1
gluconolactone,gluconolacttone,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1
gluconolactone,gluconoplactone,0.9778,1,0.9778,1,0.9929,1,1.0,0,0.9933,1,1
gluconolactone,luconolactone,0.8393,1,0.8393,1,0.9744,1,0.6667,3,0.9762,1,1
gluconolactone,gluconolcatone,1.0,0,1.0,0,0.9949,2,1.0,0,0.9952,2,1
glucoscan,glucoscan,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glucoscan,glucocan,0.9611,1,0.9611,1,0.9815,1,1.0,0,0.9815,1,1
glucoscan,gucoscan,0.95,1,0.95,1,0.9667,1,0.85,2,0.9667,1,1
glucoscan,glcuoscan,1.0,0,1.0,0,0.887,1,1.0,0,0.9704,2,1
glucoscan,glucoscanmy,0.981,1,0.981,1,0.9967,1,1.0,0,0.9939,2,1
glucose,glucose,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glucose,glucoe,0.9417,1,0.9417,1,0.9333,2,0.8833,1,0.9762,1,1
glucose,glucowse,1.0,0,1.0,0,1.0,0,1.0,0,0.9792,1,1
glucose,gucose,0.925,1,0.925,1,0.95,1,0.85,2,0.9571,1,1
glucose,gucose,0.5556,2,0.5556,2,0.8222,2,0.6667,3,0.8492,2,0
glucose,glucoes,1.0,0,1.0,0,0.9333,2,1.0,0,0.9762,2,1
glucotrol,glucotrol,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glucotrol,glucotroll,1.0,0,1.0,0,1.0,0,1.0,0,0.9967,1,1
glucotrol,glucotrool,1.0,0,1.0,0,1.0,0,1.0,0,0.9933,1,1
glucotrol,gluucotrol,1.0,0,1.0,0,1.0,0,1.0,0,0.9767,1,1
glucotrol,glucotrolno,0.981,1,0.981,1,0.9967,1,1.0,0,0.9939,2,1
glucotrol,onglucotrol,0.9167,2,0.9167,2,0.9394,2,0.5,3,0.7912,2,1
glucovance,glucovance,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glucovance,glucovancce,0.9444,1,0.9444,1,1.0,0,1.0,0,0.997,1,1
glucovance,glucvoance,1.0,0,1.0,0,0.9528,1,1.0,0,0.98,2,1
glucovance,noglucovance,0.9524,1,0.9524,1,0.8098,2,0.5,3,0.8611,2,1
glumetza,glumetza,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glumetza,gluetza,0.9467,1,0.9467,1,0.9333,2,0.8667,2,0.9708,1,1
glumetza,glum1etza,1.0,0,1.0,0,1.0,0,1.0,0,0.9778,1,1
glumetza,glumeta,0.96,1,0.96,1,0.981,1,1.0,0,0.9833,1,1
glumetza,glmuetza,1.0,0,1.0,0,0.9175,1,1.0,0,0.9667,2,1
glutethimide,glutethimide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glutethimide,gltethimide,1.0,0,1.0,0,0.8844,1,1.0,0,0.9778,1,1
glutethimide,glutethiemide,1.0,0,1.0,0,1.0,0,1.0,0,0.9838,1,1
glutethimide,glutethimied,1.0,0,1.0,0,1.0,0,1.0,0,1.0,2,1
glutethimide,lgutethimide,0.9444,2,0.9444,2,0.9667,2,0.6667,2,0.9722,2,1
glyburide,glyburide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glyburide,gllyburide,1.0,0,1.0,0,1.0,0,1.0,0,0.9733,1,1
glyburide,gyburide,0.94,1,0.94,1,0.9625,1,0.85,2,0.9667,1,1
glyburide,lyburide,0.9333,1,0.9333,1,0.9583,1,0.6667,3,0.963,1,1
glyburide,glyburdie,1.0,0,1.0,0,0.9345,3,1.0,0,0.9852,2,1
glyburide,lgyburide,0.9333,2,0.9333,2,0.9583,2,0.6667,2,0.963,2,1
glycerin,glycerin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glycerin,gluycerin,1.0,0,1.0,0,0.8571,1,1.0,0,0.9704,1,1
glycerin,glycerinn,1.0,0,1.0,0,1.0,0,1.0,0,0.9926,1,1
glycerin,glycerrin,1.0,0,1.0,0,1.0,0,1.0,0,0.9852,1,1
glycerin,glyceirn,1.0,0,1.0,0,0.9833,1,1.0,0,0.9792,2,1
glycine,glycine,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glycine,glycie,0.9417,1,0.9417,1,0.8933,2,0.8833,1,0.9762,1,1
glycine,glycin,0.9533,1,0.9533,1,0.9583,2,0.8833,1,0.95,2,0
glycine,glycin,1.0,0,1.0,0,1.0,0,1.0,0,0.981,1,1
glycine,glycne,0.8667,1,0.8667,1,0.9667,1,1.0,0,0.9714,1,1
glycine,glyucine,1.0,0,1.0,0,1.0,0,1.0,0,0.9708,1,1
glycoprep,glycoprep,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glycoprep,gloycoprep,1.0,0,1.0,0,0.8574,1,1.0,0,0.9289,1,1
glycoprep,glycoprepw,1.0,0,1.0,0,0.9967,1,1.0,0,0.9967,1,1
glycoprep,glycorep,0.92,1,0.92,1,0.9097,3,1.0,0,0.9476,2,0
glycoprep,glycorep,0.9144,1,0.9144,1,0.9502,1,0.8833,1,0.9502,1,1
glycoprep,glycoperp,1.0,0,1.0,0,0.9852,2,1.0,0,0.9852,2,1
glycort,glycort,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glycort,glycor,0.7778,2,0.7778,2,0.825,3,0.7333,2,0.8756,2,0
glycort,glycor,0.96,1,0.96,1,0.9444,1,1.0,0,0.981,1,1
glycort,glycorgt,0.9667,1,0.9667,1,0.9097,3,1.0,0,0.9833,1,1
glycort,glyycort,1.0,0,1.0,0,1.0,0,1.0,0,0.9708,1,1
glycort,glycrot,1.0,0,1.0,0,0.9095,2,1.0,0,0.9714,2,1
glycort,gylcort,1.0,0,1.0,0,0.95,2,1.0,0,0.9571,2,1
glydo,glydo,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glydo,gllydo,1.0,0,1.0,0,1.0,0,1.0,0,0.9556,1,1
glydo,glydoo,1.0,0,1.0,0,1.0,0,1.0,0,0.9722,1,1
glydo,glydot,0.9417,1,0.9417,1,0.9333,2,0.8833,1,0.9722,1,1
glydo,glydot,0.8667,1,0.8667,1,0.9222,1,0.8667,1,0.8444,2,0
glydo,glydot,0.8267,2,0.8267,2,0.8756,2,0.7333,2,0.8944,2,0
glydo,lydo,0.8889,1,0.8889,1,0.9167,1,0.6667,3,0.9333,1,1
glydo,glyod,1.0,0,1.0,0,1.0,0,1.0,0,0.9533,2,1
glydo,glyod,0.7222,2,0.7222,2,0.8333,1,0.6667,3,0.7333,2,0
glynase,glynase,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glynase,glynase,0.8333,1,0.8333,1,0.8889,1,0.8333,1,0.8095,2,0
glynase,gl7ynase,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
glynase,glyynase,1.0,0,1.0,0,1.0,0,1.0,0,0.9708,1,1
glynase,lynase,0.8,1,0.8,1,0.8933,1,0.85,1,0.8,2,0
glynase,lynase,0.9167,1,0.9167,1,0.9444,1,0.6667,3,0.9524,1,1
glynase,lynase,0.5556,2,0.5556,2,0.7333,2,0.6667,2,0.7778,2,0
glynase,lynase,0.9167,1,0.9167,1,0.9444,1,0.6667,3,0.8492,2,0
glynase,glnyase,1.0,0,1.0,0,0.9022,1,1.0,0,0.9619,2,1
glynase,gylnase,1.0,0,1.0,0,0.95,2,1.0,0,0.9571,2,1
glyset,glyset,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glyset,glyet,1.0,0,1.0,0,0.8833,1,1.0,0,0.8133,2,0
glyset,glyet,0.9333,1,0.9333,1,0.9222,2,0.8667,2,0.9611,1,1
glyset,glyse,0.7778,1,0.7778,1,0.7222,1,0.8333,1,0.5889,3,0
glyset,glyse,0.6111,2,0.6111,2,0.5,4,0.6667,3,0.7,3,0
glyset,glyse,0.9333,1,0.9333,1,0.9222,2,0.8667,2,0.9333,2,0
glyset,glyse,0.8222,1,0.8222,1,0.8833,1,0.8667,1,0.8133,2,0
glyset,glyse,0.9417,1,0.9417,1,0.9333,2,0.8833,1,0.9722,1,1
glyset,glysett,1.0,0,1.0,0,1.0,0,1.0,0,0.981,1,1
glyset,glyest,1.0,0,1.0,0,0.9667,1,1.0,0,0.9611,2,1
glyxambi,glyxambi,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
glyxambi,gllyxambi,1.0,0,1.0,0,1.0,0,1.0,0,0.9704,1,1
glyxambi,glxambi,1.0,0,1.0,0,0.9175,1,1.0,0,0.9667,1,1
glyxambi,glyxambib,0.981,1,0.981,1,0.9778,2,1.0,0,0.9926,1,1
glyxambi,glyxxambi,1.0,0,1.0,0,1.0,0,1.0,0,0.9778,1,1
glyxambi,glyxamib,1.0,0,1.0,0,0.9833,1,1.0,0,0.9833,2,1
gocovri,gocovri,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
gocovri,goco2vri,1.0,0,1.0,0,1.0,0,1.0,0,0.975,1,1
gocovri,gocovir,1.0,0,1.0,0,0.9762,1,1.0,0,0.9762,2,1
golimumab,golimumab,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
golimumab,golimumab,0.8667,1,0.8667,1,0.9259,1,0.8333,1,0.8519,2,0
golimumab,golimuab,0.9533,1,0.9533,1,0.9704,2,0.8833,1,0.9852,1,1
golimumab,goolimumab,1.0,0,1.0,0,1.0,0,1.0,0,0.9733,1,1
golimumab,olimumab,0.8667,1,0.8667,1,0.7414,2,0.8333,1,0.963,1,1
golimumab,olimumab,0.8667,1,0.8667,1,0.7414,2,0.8333,1,0.8843,2,0
golimumab,gloimumab,1.0,0,1.0,0,0.8542,1,1.0,0,0.9667,2,1
golytely,golytely,0.8333,1,0.8333,1,0.9167,1,0.8333,1,0.8333,2,0
golytely,golytely,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
golytely,glytely,0.8333,1,0.8333,1,0.7579,2,0.8333,1,0.869,2,0
golytely,glytely,1.0,0,1.0,0,0.8768,1,1.0,0,0.9625,1,1
golytely,golyteely,1.0,0,1.0,0,1.0,0,1.0,0,0.9852,1,1
golytely,golytel,1.0,0,1.0,0,0.9875,1,1.0,0,0.9875,1,1
golytely,golytel,0.9417,1,0.9417,1,0.7905,3,0.6667,2,0.8492,2,0
golytely,golytelyy,1.0,0,1.0,0,0.9889,1,1.0,0,0.9926,1,1
golytely,goyltely,1.0,0,1.0,0,0.8071,2,1.0,0,0.9667,2,1
gonadotropin,gonadotropin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
gonadotropin,gonadoropin,0.9667,1,0.9667,1,0.9889,1,0.8833,1,0.9889,1,1
gonadotropin,gonadottropin,1.0,0,1.0,0,1.0,0,1.0,0,0.9923,1,1
gonadotropin,gonaotropin,0.9667,1,0.9667,1,0.9167,2,0.8833,1,0.9833,1,1
gonadotropin,gonaotropin,0.8889,1,0.8889,1,1.0,0,1.0,0,0.8321,2,0
gonitro,gonitro,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
gonitro,goitro,0.925,1,0.925,1,0.9111,2,0.85,2,0.9619,1,1
gonitro,gonittro,1.0,0,1.0,0,1.0,0,1.0,0,0.9792,1,1
gonitro,gnoitro,0.9167,1,0.9167,1,0.89,1,1.0,0,0.9571,2,1
gonitro,gonitor,1.0,0,1.0,0,0.9762,1,1.0,0,0.9762,2,1
goprelto,goprelto,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
goprelto,agoprelto,0.9444,1,0.9444,1,0.8393,1,0.6667,3,0.963,1,1
goprelto,ggoprelto,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
goprelto,gopprelto,0.9467,1,0.9467,1,1.0,0,1.0,0,0.9741,1,1
goprelto,goprellto,1.0,0,1.0,0,1.0,0,1.0,0,0.9852,1,1
goprelto,goperlto,1.0,0,1.0,0,0.9667,2,1.0,0,0.9708,2,1
gramicidin,gramicidin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
gramicidin,gramgicidin,0.9667,1,0.9667,1,0.9818,1,1.0,0,0.9818,1,1
gramicidin,gramicidn,1.0,0,1.0,0,0.9933,1,1.0,0,0.9933,1,1
gramicidin,grhamicidin,1.0,0,1.0,0,1.0,0,1.0,0,0.9758,1,1
gramicidin,gramicdiin,0.9222,1,0.9222,1,0.9719,1,1.0,0,0.9867,2,1
granisetron,granisetron,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
granisetron,gbranisetron,0.9625,1,0.9625,1,0.975,1,0.85,2,0.975,1,1
granisetron,gr2anisetron,1.0,0,1.0,0,1.0,0,1.0,0,0.9778,1,1
granisetron,granisetro,0.981,1,0.981,1,0.9939,2,1.0,0,1.0,1,1
granisetron,grranisetron,1.0,0,1.0,0,1.0,0,1.0,0,0.8929,1,1
granix,granix,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
granix,granix,0.94,1,0.94,1,0.95,1,0.85,2,0.84,2,0
granix,granix,0.7833,2,0.7833,2,0.7889,2,0.6667,2,0.7778,2,0
granix,gralnix,0.9556,1,0.9556,1,0.9667,1,0.8667,2,0.9667,1,1
granix,granixh,1.0,0,1.0,0,0.9246,2,1.0,0,0.981,1,1
granix,grbanix,0.9556,1,0.9556,1,0.9619,1,0.8667,2,0.9619,1,1
granix,ranix,0.9167,1,0.9167,1,0.7556,2,0.6667,3,0.8667,2,0
granix,ranix,0.6667,2,0.6667,2,0.6222,2,0.6667,2,0.7333,2,0
granix,ranix,0.8083,1,0.8083,1,0.9444,1,0.6667,3,0.9444,1,1
granix,ranix,0.5,2,0.5,2,0.7333,2,0.6667,2,0.7333,2,0
granix,ranix,1.0,0,1.0,0,0.92,1,1.0,0,0.8756,2,0
granix,ranix,0.7833,2,0.7833,2,0.8222,2,0.5,3,0.8222,2,0
granix,ranix,0.8333,1,0.8333,1,0.7333,2,0.8333,1,0.7333,2,0
granix,ranix,0.7222,1,0.7222,1,0.8667,1,0.8333,1,0.7333,2,0
granix,garnix,1.0,0,1.0,0,0.95,2,1.0,0,0.95,2,1
granix,garnix,0.94,1,0.94,1,0.9556,1,0.85,2,0.84,2,0
grazoprevir,grazoprevir,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
grazoprevir,grazoprevvir,1.0,0,1.0,0,0.9972,1,1.0,0,0.9972,1,1
grazoprevir,grazoprkevir,0.9792,1,0.9792,1,0.9917,1,1.0,0,0.9917,1,1
grazoprevir,grazprevir,1.0,0,1.0,0,0.9318,1,1.0,0,0.9818,1,1
grazoprevir,grgazoprevir,0.9667,1,0.9667,1,0.9778,1,0.8833,1,0.9778,1,1
grisactin,grisactin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
grisactin,grisactiin,1.0,0,1.0,0,1.0,0,1.0,0,0.9933,1,1
grisactin,grisactn,1.0,0,1.0,0,0.9889,1,1.0,0,0.9889,1,1
grisactin,rgisactin,0.7889,2,0.7889,2,0.963,2,0.6667,2,0.963,2,1
gum,gum,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
gum,gum,0.65,2,0.65,2,0.65,2,0.7,2,0.6,2,0
gum,gum,0.7,1,0.7,1,0.8222,1,0.85,1,0.6,2,0
gum,gum,0.7,1,0.7,1,0.8,2,0.85,1,0.6,2,0
gum,gm,0.7,1,0.7,1,0.65,2,0.85,1,0.65,2,0
gum,gm,0.7,1,0.7,1,0.85,1,0.85,1,0.65,2,0
gum,gm,0.65,2,0.65,2,0.7,1,0.7,2,0.65,2,0
gum,gm,1.0,0,1.0,0,0.9,1,1.0,0,0.9,1,1
gum,gm,0.6111,2,0.6111,2,0.6111,2,0.6667,2,0.6111,2,0
gum,gm,0.6111,2,0.6111,2,0.6111,2,0.6667,2,0.6111,2,0
gum,gm,0.6667,2,0.6667,2,0.6667,1,0.6667,2,0.6111,2,0
gum,um,0.65,2,0.65,2,0.65,2,0.7,2,0.65,2,0
gum,um,0.6667,1,0.6667,1,0.6111,2,0.8333,1,0.8889,1,1
gum,um,0.7,1,0.7,1,0.7,1,0.85,1,0.65,2,0
gum,um,0.6111,2,0.6111,2,0.6111,2,0.6667,2,0.6111,2,0
gum,um,0.6111,2,0.6111,2,0.6111,2,0.6667,2,0.6111,2,0
gum,um,0.6667,2,0.6667,2,0.6667,1,0.6667,2,0.6111,2,0
gum,ugm,0.65,2,0.65,2,0.65,2,0.7,2,0.6,2,0
gum,ugm,0.6,2,0.6,2,0.6,2,0.8667,1,0.6,2,0
gum,ugm,0.8889,1,0.8889,1,0.7778,2,0.6667,3,0.8889,2,1
guselkumab,guselkumab,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
guselkumab,gselkumab,1.0,0,1.0,0,0.8533,1,0.75,2,0.8867,1,1
guselkumab,gtuselkumab,0.9571,1,0.9571,1,0.9727,1,0.85,2,0.9727,1,1
guselkumab,guselkudmab,0.9714,1,0.9714,1,0.9909,1,1.0,0,0.9909,1,1
guselkumab,gueslkumab,1.0,0,1.0,0,0.9119,1,1.0,0,0.9733,2,1
guselkumab,guselukmab,1.0,0,1.0,0,0.9833,2,1.0,0,0.9833,2,1
gynorest,gynorest,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
gynorest,gynoresqt,0.9667,1,0.9667,1,0.9889,1,1.0,0,0.9889,1,1
gynorest,gynoret,0.9533,1,0.9533,1,0.9833,1,0.8833,1,0.9833,1,1
gynorest,gynorst,1.0,0,1.0,0,0.9792,1,1.0,0,0.9792,1,1
gynorest,gynoerst,1.0,0,1.0,0,0.9792,1,1.0,0,0.975,2,1
habitrol,habitrol,0.7,3,0.7,3,0.8333,2,0.6667,2,0.8333,2,0
habitrol,habitrol,0.8667,1,0.8667,1,0.8333,2,0.8333,1,0.8333,2,0
habitrol,habitrol,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
habitrol,habitrol,0.8667,1,0.8667,1,0.9167,1,0.8333,1,0.8333,2,0
habitrol,habitrl,1.0,0,1.0,0,0.9833,1,1.0,0,0.9833,1,1
habitrol,habitrl,0.8667,1,0.8667,1,0.869,2,0.8333,1,0.869,2,0
habitrol,habitrolk,0.9722,1,0.9722,1,0.9926,1,1.0,0,0.9926,1,1
habitrol,hbaitrol,0.9333,1,0.9333,1,0.8554,1,1.0,0,0.9625,2,1
hadlima,hadlima,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
hadlima,hadlia,0.9417,1,0.9417,1,0.9333,2,0.8833,1,0.9762,1,1
hadlima,hadlim,1.0,0,1.0,0,1.0,0,1.0,0,0.981,1,1
hadlima,hadlimza,0.96,1,0.96,1,0.981,1,1.0,0,0.9833,1,1
hadlima,hadxlima,0.9111,2,0.9111,2,0.9667,1,0.8667,2,0.9708,1,1
hadlima,halima,0.7222,2,0.7222,2,0.8667,2,0.6667,2,0.8889,2,0
hadlima,halima,0.5556,2,0.5556,2,0.7333,2,0.6667,2,0.746,3,0
hadlima,halima,0.925,1,0.925,1,0.9556,1,0.85,2,0.9619,1,1
halaven,halaven,0.6667,2,0.6667,2,0.8095,2,0.6667,2,0.8095,2,0
halaven,halaven,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
halaven,halaven,0.6667,2,0.6667,2,0.8095,2,0.6667,2,0.8095,2,0
halaven,h6alaven,0.9167,1,0.9167,1,1.0,0,1.0,0,0.9625,1,1
halaven,halaen,0.9333,1,0.9333,1,0.9611,1,0.8667,2,0.9222,2,0
halaven,halaen,0.5556,2,0.5556,2,0.8222,2,0.6667,3,0.746,3,0
halaven,halaen,0.7222,2,0.7222,2,0.7905,3,0.6667,3,0.8492,2,0
halaven,halaen,0.7222,2,0.7222,2,0.7905,3,0.6667,3,0.8492,2,0
halaven,halaen,0.9333,1,0.9333,1,0.9429,2,0.8667,2,0.9714,1,1
halaven,halaen,0.7778,1,0.7778,1,0.8667,1,0.8333,1,0.8222,2,0
halaven,halavejn,1.0,0,1.0,0,0.9833,1,0.8833,1,0.9833,1,1
halaven,ahlaven,0.8333,1,0.8333,1,0.9524,2,0.8333,1,0.9524,2,1
halazepam,halazepam,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
halazepam,halazelpam,0.9611,1,0.9611,1,0.9867,1,0.8833,1,0.9867,1,1
halazepam,halazeapm,1.0,0,1.0,0,0.9889,1,1.0,0,0.9852,2,1
halazepam,halazepma,1.0,0,1.0,0,0.9889,1,1.0,0,0.9889,2,1
halcinonide,halcinonide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
halcinonide,halcinonide,0.7778,2,0.7778,2,0.7921,2,0.5,2,0.9061,2,0
halcinonide,halcimnonide,0.9667,1,0.9667,1,1.0,0,1.0,0,0.9861,1,1
halcinonide,halcinonbide,0.9762,1,0.9762,1,0.9939,1,1.0,0,0.9944,1,1
halcinonide,halcinonde,1.0,0,1.0,0,0.9933,1,1.0,0,0.9939,1,1
halcinonide,halicnonide,0.9111,1,0.9111,1,0.9767,2,1.0,0,0.9788,2,1
halcinonide,orhalcinonide,0.8492,2,0.8492,2,0.9061,2,0.6667,3,0.8427,2,1
halcion,halcion,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
halcion,alcion,0.925,1,0.925,1,0.94,1,0.85,2,0.84,2,0
halcion,alcion,0.8333,1,0.8333,1,0.9444,1,0.8333,1,0.9524,1,1
halcion,halccion,0.8667,1,0.8667,1,1.0,0,1.0,0,0.975,1,1
halcion,halion,0.5556,2,0.5556,2,0.8222,2,0.6667,3,0.7778,2,0
halcion,halion,0.9111,1,0.9111,1,0.9067,2,0.8667,1,0.84,2,0
halcion,halion,0.9333,1,0.9333,1,0.9611,1,0.8667,2,0.8444,2,0
halcion,halion,0.8222,1,0.8222,1,0.92,1,0.8667,1,0.8756,2,0
halcion,halion,0.7778,2,0.7778,2,0.8756,2,0.7333,2,0.8444,2,0
halcion,halion,0.9333,1,0.9333,1,0.9611,1,0.8667,2,0.9667,1,1
halcion,hualcion,1.0,0,1.0,0,1.0,0,1.0,0,0.9625,1,1
halcion,halcino,1.0,0,1.0,0,1.0,0,1.0,0,0.9762,2,1
haldrone,haldrone,0.7833,2,0.7833,2,0.7429,2,0.6667,3,0.8333,2,0
haldrone,haldrone,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
haldrone,haldron1e,1.0,0,1.0,0,1.0,0,1.0,0,0.9889,1,1
haldrone,hldrone,0.9333,1,0.9333,1,0.8571,1,1.0,0,0.9625,1,1
haldrone,hldrone,0.8333,2,0.8333,2,0.6944,2,0.6667,3,0.7429,2,0
haldrone,hladrone,0.9333,1,0.9333,1,0.9571,2,1.0,0,0.9625,2,1
halfan,halfan,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
halfan,halfan,0.6667,2,0.6667,2,0.7778,2,0.6667,2,0.7778,2,0
halfan,halfan,0.8333,1,0.8333,1,0.8889,1,0.8333,1,0.7778,2,0
halfan,halfan,0.7222,2,0.7222,2,0.8222,2,0.6667,3,0.8222,2,0
halfan,alfan,0.8333,1,0.8333,1,0.9444,1,0.8333,1,0.8222,2,0
halfan,alfan,0.8333,1,0.8333,1,0.9444,1,0.8333,1,0.9444,1,1
halfan,alfan,0.8667,2,0.8667,2,0.7511,3,0.7333,2,0.7867,2,0
